Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Region,City,State,Product Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Product Rating
ORD-2023-10421,2023-05-31,2023-06-06,CUST-5049,Customer 302,Corporate,West,Houston,Texas,Furniture,Chairs,Binder Pack,1709.99,1,0.29,190.79,13.03,4.9
ORD-2023-10422,2023-03-08,2023-03-11,CUST-5097,Customer 379,Consumer,West,Phoenix,Arizona,Furniture,Chairs,Desk Lamp,809.95,2,0.08,73.09,7.56,4.6
ORD-2023-10423,2023-02-19,2023-02-22,CUST-5067,Customer 351,Consumer,South,Houston,Texas,Technology,Phones,Standing Desk,1909.41,1,0.03,355.29,92.99,4.8
ORD-2023-10424,2023-01-06,2023-01-12,CUST-7952,Customer 875,Home Office,East,Phoenix,Arizona,Furniture,Tables,Desk Lamp,343.99,4,0.14,57.47,75.89,3.2
ORD-2023-10425,2023-03-12,2023-03-17,CUST-8406,Customer 47,Home Office,West,Houston,Texas,Office Supplies,Binders,Standing Desk,889.78,1,0.01,161.64,92.54,3.3
ORD-2023-10426,2023-08-13,2023-08-16,CUST-9984,Customer 372,Home Office,East,Los Angeles,California,Technology,Accessories,Binder Pack,340.02,1,0.2,16.23,63.96,2.6
ORD-2023-10427,2023-12-19,2023-12-21,CUST-9389,Customer 349,Consumer,South,Chicago,Illinois,Furniture,Chairs,Standing Desk,554.22,2,0.11,37.49,53.1,3.4
ORD-2023-10428,2023-09-02,2023-09-05,CUST-2126,Customer 467,Home Office,South,Chicago,Illinois,Office Supplies,Binders,Laser Printer,1901.69,1,0.19,273.1,6.52,2.5
ORD-2023-10429,2023-03-13,2023-03-14,CUST-9724,Customer 7,Corporate,South,Phoenix,Arizona,Technology,Phones,iPhone 13,1852.56,1,0.28,118.6,97.91,2.9
ORD-2023-10430,2023-10-06,2023-10-12,CUST-9646,Customer 956,Corporate,Central,New York,New York,Office Supplies,Paper,Binder Pack,1731.12,2,0.28,191.0,91.01,4.1
ORD-2023-10431,2023-05-13,2023-05-19,CUST-9117,Customer 750,Corporate,South,Chicago,Illinois,Technology,Phones,iPhone 13,1091.72,2,0.12,60.44,98.43,2.4
ORD-2023-10432,2023-07-16,2023-07-19,CUST-8854,Customer 403,Consumer,East,New York,New York,Technology,Accessories,Standing Desk,1222.76,3,0.03,178.41,76.67,4.8
ORD-2023-10433,2023-02-09,2023-02-15,CUST-2735,Customer 917,Home Office,Central,Los Angeles,California,Technology,Phones,Binder Pack,1101.53,1,0.18,116.42,11.9,4.6
ORD-2023-10434,2023-02-09,2023-02-10,CUST-4529,Customer 318,Home Office,West,Phoenix,Arizona,Office Supplies,Paper,iPhone 13,484.21,1,0.24,24.7,79.35,1.0
ORD-2023-10435,2023-06-06,2023-06-08,CUST-4090,Customer 816,Corporate,East,Chicago,Illinois,Technology,Copiers,Standing Desk,271.21,1,0.04,65.04,32.74,3.6
ORD-2023-10436,2023-12-27,2023-12-28,CUST-5503,Customer 276,Consumer,Central,Houston,Texas,Office Supplies,Art,Desk Lamp,202.75,2,0.21,32.92,51.82,1.6
ORD-2023-10437,2023-02-22,2023-02-28,CUST-8684,Customer 837,Corporate,South,Chicago,Illinois,Office Supplies,Art,Office Chair,1798.74,2,0.18,226.29,93.76,1.2
ORD-2023-10438,2023-04-12,2023-04-18,CUST-8629,Customer 305,Corporate,South,Houston,Texas,Office Supplies,Paper,Laser Printer,1028.61,4,0.11,215.51,13.72,2.7
ORD-2023-10439,2023-12-14,2023-12-15,CUST-6080,Customer 443,Consumer,South,Phoenix,Arizona,Furniture,Bookcases,Standing Desk,1183.33,3,0.27,139.45,55.02,3.9
ORD-2023-10440,2023-07-09,2023-07-10,CUST-5464,Customer 515,Corporate,South,Houston,Texas,Technology,Copiers,Standing Desk,1844.79,4,0.07,314.98,78.62,4.6
ORD-2023-10441,2023-04-15,2023-04-18,CUST-6802,Customer 652,Home Office,Central,Chicago,Illinois,Furniture,Tables,Standing Desk,1134.3,4,0.06,117.09,89.16,4.2
ORD-2023-10442,2023-05-02,2023-05-06,CUST-4239,Customer 74,Consumer,Central,Houston,Texas,Technology,Copiers,Standing Desk,1392.66,2,0.02,244.5,11.9,3.9
ORD-2023-10443,2023-03-06,2023-03-09,CUST-7382,Customer 284,Home Office,East,Los Angeles,California,Technology,Copiers,Standing Desk,606.15,4,0.17,116.92,97.38,2.8
ORD-2023-10444,2023-06-12,2023-06-18,CUST-9568,Customer 311,Consumer,West,New York,New York,Furniture,Bookcases,Binder Pack,397.39,4,0.18,44.21,29.59,3.7
ORD-2023-10445,2023-01-21,2023-01-26,CUST-5307,Customer 393,Corporate,South,Phoenix,Arizona,Technology,Phones,Standing Desk,510.94,1,0.12,81.1,69.23,5.0
ORD-2023-10446,2023-10-21,2023-10-25,CUST-4995,Customer 382,Consumer,Central,Los Angeles,California,Technology,Copiers,Office Chair,294.8,2,0.26,26.49,25.11,1.2
ORD-2023-10447,2023-05-01,2023-05-07,CUST-9556,Customer 79,Corporate,West,Phoenix,Arizona,Office Supplies,Binders,Laser Printer,1659.36,3,0.07,183.6,67.61,2.6
ORD-2023-10448,2023-10-10,2023-10-16,CUST-3270,Customer 128,Consumer,East,Houston,Texas,Office Supplies,Binders,Desk Lamp,1591.67,2,0.25,260.48,78.3,3.1
ORD-2023-10449,2023-04-29,2023-05-01,CUST-5066,Customer 101,Consumer,West,Chicago,Illinois,Technology,Copiers,Standing Desk,155.11,1,0.19,21.87,13.48,4.7
ORD-2023-10450,2023-06-14,2023-06-20,CUST-3190,Customer 217,Home Office,East,Los Angeles,California,Furniture,Chairs,Desk Lamp,1080.46,1,0.13,107.8,74.04,3.5
ORD-2023-10451,2023-06-04,2023-06-06,CUST-2967,Customer 287,Home Office,East,New York,New York,Furniture,Bookcases,Standing Desk,192.74,4,0.14,29.32,48.08,4.0
ORD-2023-10452,2023-01-27,2023-01-31,CUST-1484,Customer 69,Corporate,East,Phoenix,Arizona,Technology,Copiers,Desk Lamp,530.23,2,0.09,79.22,98.34,2.4
ORD-2023-10453,2023-12-19,2023-12-20,CUST-4670,Customer 578,Corporate,Central,Los Angeles,California,Furniture,Tables,iPhone 13,558.52,1,0.13,52.82,8.33,2.4
ORD-2023-10454,2023-03-04,2023-03-05,CUST-5406,Customer 580,Consumer,South,Houston,Texas,Office Supplies,Paper,Laser Printer,1275.97,2,0.28,169.0,24.09,1.5
ORD-2023-10455,2023-11-13,2023-11-15,CUST-3372,Customer 917,Corporate,West,Chicago,Illinois,Office Supplies,Binders,Desk Lamp,104.54,1,0.24,12.61,45.41,3.7
ORD-2023-10456,2023-10-13,2023-10-19,CUST-4037,Customer 777,Home Office,East,Chicago,Illinois,Furniture,Tables,Binder Pack,740.74,4,0.3,56.32,34.21,2.4
ORD-2023-10457,2023-08-16,2023-08-18,CUST-1755,Customer 998,Home Office,West,Houston,Texas,Technology,Accessories,Binder Pack,1527.18,4,0.11,301.97,87.79,4.1
ORD-2023-10458,2023-11-08,2023-11-14,CUST-8265,Customer 93,Consumer,West,Chicago,Illinois,Technology,Phones,Office Chair,425.13,2,0.21,31.32,98.62,4.2
ORD-2023-10459,2023-07-25,2023-07-27,CUST-4445,Customer 822,Corporate,Central,Phoenix,Arizona,Office Supplies,Paper,Office Chair,442.14,2,0.17,63.93,77.83,3.2
ORD-2023-10460,2023-09-27,2023-09-30,CUST-3803,Customer 661,Home Office,East,New York,New York,Furniture,Chairs,Standing Desk,1780.9,2,0.11,359.52,41.58,2.0
ORD-2023-10461,2023-06-19,2023-06-22,CUST-9244,Customer 916,Consumer,Central,Houston,Texas,Furniture,Chairs,Desk Lamp,924.49,4,0.29,38.62,94.02,1.6
ORD-2023-10462,2023-12-22,2023-12-23,CUST-7367,Customer 627,Corporate,South,Houston,Texas,Office Supplies,Binders,Binder Pack,1317.45,4,0.08,270.09,88.16,4.3
ORD-2023-10463,2023-12-26,2023-12-30,CUST-1643,Customer 461,Consumer,West,Los Angeles,California,Technology,Copiers,Laser Printer,730.02,3,0.21,107.52,70.19,4.1
ORD-2023-10464,2023-08-13,2023-08-19,CUST-9457,Customer 594,Home Office,Central,Los Angeles,California,Technology,Accessories,Standing Desk,581.63,2,0.24,43.11,98.85,1.0
ORD-2023-10465,2023-04-24,2023-04-26,CUST-4452,Customer 693,Home Office,Central,New York,New York,Technology,Copiers,Binder Pack,638.87,2,0.1,30.69,63.47,1.8
ORD-2023-10466,2023-09-20,2023-09-21,CUST-8842,Customer 82,Consumer,South,Phoenix,Arizona,Furniture,Bookcases,Office Chair,295.48,2,0.11,46.83,26.26,1.6
ORD-2023-10467,2023-10-24,2023-10-28,CUST-8641,Customer 605,Consumer,Central,Chicago,Illinois,Office Supplies,Paper,Laser Printer,146.04,2,0.2,20.12,16.14,4.0
ORD-2023-10468,2023-11-16,2023-11-17,CUST-5302,Customer 603,Corporate,Central,New York,New York,Office Supplies,Art,iPhone 13,1113.7,3,0.29,65.89,96.67,1.7
ORD-2023-10469,2023-10-18,2023-10-22,CUST-6573,Customer 169,Home Office,East,Los Angeles,California,Furniture,Tables,Office Chair,430.38,2,0.05,30.34,89.07,3.2
ORD-2023-10470,2023-05-02,2023-05-03,CUST-2246,Customer 949,Home Office,East,Houston,Texas,Furniture,Chairs,Office Chair,57.1,4,0.27,6.18,55.8,3.9
ORD-2023-10471,2023-10-02,2023-10-08,CUST-8084,Customer 598,Consumer,East,New York,New York,Furniture,Bookcases,Desk Lamp,1945.55,4,0.24,223.78,84.3,1.8
ORD-2023-10472,2023-04-15,2023-04-17,CUST-8493,Customer 156,Corporate,East,Phoenix,Arizona,Office Supplies,Paper,Desk Lamp,985.17,1,0.1,128.34,18.19,1.3
ORD-2023-10473,2023-07-30,2023-08-01,CUST-8290,Customer 609,Corporate,East,New York,New York,Technology,Accessories,Binder Pack,1364.94,2,0.28,179.11,88.44,2.7
ORD-2023-10474,2023-03-18,2023-03-22,CUST-7966,Customer 662,Consumer,East,Phoenix,Arizona,Office Supplies,Paper,Laser Printer,1193.23,3,0.16,201.36,98.43,3.8
ORD-2023-10475,2023-10-02,2023-10-05,CUST-3066,Customer 934,Corporate,West,Chicago,Illinois,Furniture,Bookcases,iPhone 13,315.3,3,0.26,50.61,92.72,4.0
ORD-2023-10476,2023-11-16,2023-11-17,CUST-3473,Customer 324,Consumer,West,New York,New York,Office Supplies,Paper,iPhone 13,1037.76,3,0.3,121.14,41.7,2.4
ORD-2023-10477,2023-11-05,2023-11-11,CUST-8915,Customer 113,Consumer,East,Los Angeles,California,Technology,Copiers,Desk Lamp,1522.8,3,0.13,86.63,28.04,3.4
ORD-2023-10478,2023-07-23,2023-07-26,CUST-1798,Customer 604,Corporate,South,Chicago,Illinois,Technology,Accessories,Laser Printer,581.14,4,0.08,103.69,37.33,4.9
ORD-2023-10479,2023-03-16,2023-03-21,CUST-7348,Customer 761,Home Office,Central,Chicago,Illinois,Office Supplies,Binders,Office Chair,1547.12,3,0.03,357.24,28.12,4.5
ORD-2023-10480,2023-04-27,2023-04-30,CUST-6580,Customer 897,Consumer,Central,Chicago,Illinois,Technology,Copiers,Standing Desk,1871.92,4,0.15,286.55,19.31,2.1
ORD-2023-10481,2023-11-03,2023-11-06,CUST-8342,Customer 350,Consumer,East,Houston,Texas,Technology,Phones,Desk Lamp,820.74,3,0.23,155.03,29.17,1.9
ORD-2023-10482,2023-07-30,2023-08-05,CUST-1237,Customer 82,Corporate,East,Los Angeles,California,Furniture,Bookcases,Office Chair,601.67,1,0.16,87.64,40.35,2.8
ORD-2023-10483,2023-03-12,2023-03-13,CUST-3401,Customer 164,Corporate,West,Los Angeles,California,Technology,Copiers,Office Chair,1234.17,3,0.14,179.28,29.63,5.0
ORD-2023-10484,2023-07-16,2023-07-17,CUST-2152,Customer 437,Home Office,Central,Phoenix,Arizona,Office Supplies,Paper,Desk Lamp,1710.19,3,0.17,298.94,32.4,3.8
ORD-2023-10485,2023-01-03,2023-01-09,CUST-8085,Customer 902,Home Office,West,Houston,Texas,Office Supplies,Art,Desk Lamp,656.93,4,0.12,117.39,56.31,4.1
ORD-2023-10486,2023-06-17,2023-06-18,CUST-8936,Customer 890,Corporate,South,Houston,Texas,Technology,Phones,Laser Printer,908.8,4,0.03,159.1,10.33,3.7
ORD-2023-10487,2023-12-20,2023-12-25,CUST-5273,Customer 981,Corporate,East,Los Angeles,California,Furniture,Tables,Binder Pack,755.21,2,0.28,56.06,18.6,2.3
ORD-2023-10488,2023-11-12,2023-11-17,CUST-1066,Customer 680,Corporate,East,Houston,Texas,Furniture,Chairs,Binder Pack,1342.84,4,0.01,308.46,57.17,1.7
ORD-2023-10489,2023-03-10,2023-03-13,CUST-7566,Customer 837,Consumer,East,New York,New York,Furniture,Tables,Desk Lamp,242.52,1,0.05,56.8,86.94,4.1
ORD-2023-10490,2023-02-27,2023-02-28,CUST-8670,Customer 587,Corporate,South,Houston,Texas,Furniture,Bookcases,iPhone 13,416.5,1,0.12,83.65,52.48,1.0
ORD-2023-10491,2023-04-15,2023-04-16,CUST-9060,Customer 679,Consumer,West,Chicago,Illinois,Technology,Copiers,Standing Desk,1333.36,4,0.29,166.04,51.31,4.9
ORD-2023-10492,2023-11-02,2023-11-06,CUST-2878,Customer 272,Corporate,South,Chicago,Illinois,Furniture,Chairs,Desk Lamp,1878.7,2,0.08,384.15,19.31,4.1
ORD-2023-10493,2023-09-18,2023-09-21,CUST-7091,Customer 371,Corporate,South,Los Angeles,California,Office Supplies,Binders,Office Chair,1120.02,3,0.06,146.97,46.63,3.8
ORD-2023-10494,2023-06-03,2023-06-07,CUST-8660,Customer 857,Home Office,Central,Chicago,Illinois,Furniture,Chairs,Standing Desk,909.02,2,0.06,186.23,83.22,2.4
ORD-2023-10495,2023-07-04,2023-07-09,CUST-9080,Customer 808,Corporate,Central,New York,New York,Office Supplies,Art,Office Chair,1840.05,2,0.19,188.78,47.82,2.4
ORD-2023-10496,2023-04-09,2023-04-11,CUST-4169,Customer 706,Corporate,Central,Los Angeles,California,Office Supplies,Paper,Binder Pack,1740.01,1,0.22,225.22,27.5,2.9
ORD-2023-10497,2023-08-18,2023-08-23,CUST-4203,Customer 353,Consumer,West,Chicago,Illinois,Office Supplies,Binders,iPhone 13,1042.36,4,0.01,121.12,17.12,2.2
ORD-2023-10498,2023-07-06,2023-07-12,CUST-9338,Customer 560,Home Office,West,Phoenix,Arizona,Technology,Phones,Standing Desk,214.0,2,0.22,25.97,71.49,1.9
ORD-2023-10499,2023-04-11,2023-04-12,CUST-9096,Customer 242,Home Office,South,New York,New York,Office Supplies,Paper,Desk Lamp,373.07,2,0.02,30.91,70.25,3.5
ORD-2023-10500,2023-09-03,2023-09-05,CUST-1096,Customer 913,Corporate,East,Houston,Texas,Technology,Phones,Desk Lamp,1387.79,1,0.15,224.23,88.64,4.0
ORD-2023-10501,2023-07-15,2023-07-16,CUST-2012,Customer 907,Consumer,Central,Phoenix,Arizona,Office Supplies,Art,Standing Desk,608.82,1,0.15,87.68,95.25,4.3
ORD-2023-10502,2023-04-24,2023-04-26,CUST-1320,Customer 663,Corporate,South,Phoenix,Arizona,Technology,Copiers,Office Chair,78.57,4,0.13,9.48,33.06,4.4
ORD-2023-10503,2023-02-21,2023-02-26,CUST-1756,Customer 710,Home Office,South,Phoenix,Arizona,Furniture,Chairs,Laser Printer,1613.89,4,0.03,351.45,61.71,1.7
ORD-2023-10504,2023-01-14,2023-01-17,CUST-2595,Customer 903,Home Office,Central,Houston,Texas,Technology,Copiers,Laser Printer,1225.89,2,0.05,196.17,6.52,4.3
ORD-2023-10505,2023-11-12,2023-11-16,CUST-5501,Customer 469,Corporate,West,Los Angeles,California,Furniture,Bookcases,Laser Printer,1797.08,4,0.01,218.26,45.46,3.1
ORD-2023-10506,2023-01-07,2023-01-13,CUST-2548,Customer 846,Corporate,Central,Houston,Texas,Technology,Copiers,Desk Lamp,1114.95,3,0.25,189.27,35.38,4.6
ORD-2023-10507,2023-11-17,2023-11-19,CUST-4068,Customer 635,Home Office,South,Houston,Texas,Furniture,Tables,Office Chair,1052.49,1,0.18,126.89,98.09,3.8
ORD-2023-10508,2023-01-29,2023-02-02,CUST-2145,Customer 199,Consumer,West,Phoenix,Arizona,Office Supplies,Paper,Office Chair,1875.62,4,0.29,193.55,57.42,4.1
ORD-2023-10509,2023-09-24,2023-09-26,CUST-9155,Customer 228,Corporate,West,Chicago,Illinois,Furniture,Chairs,Laser Printer,1529.92,2,0.03,145.65,79.07,3.5
ORD-2023-10510,2023-09-15,2023-09-17,CUST-7861,Customer 350,Home Office,South,Phoenix,Arizona,Technology,Accessories,Standing Desk,1601.31,1,0.11,152.19,33.47,3.5
ORD-2023-10511,2023-09-28,2023-10-04,CUST-8922,Customer 641,Corporate,Central,Houston,Texas,Office Supplies,Binders,iPhone 13,370.58,2,0.12,81.03,19.31,1.0
ORD-2023-10512,2023-10-09,2023-10-11,CUST-3170,Customer 427,Corporate,West,Chicago,Illinois,Technology,Accessories,Binder Pack,798.28,4,0.21,140.33,66.03,3.1
ORD-2023-10513,2023-02-12,2023-02-18,CUST-7696,Customer 871,Home Office,Central,Chicago,Illinois,Office Supplies,Paper,Laser Printer,1535.94,3,0.05,148.42,74.1,3.9
ORD-2023-10514,2023-07-17,2023-07-19,CUST-6629,Customer 570,Consumer,Central,New York,New York,Office Supplies,Paper,Laser Printer,394.42,1,0.2,49.81,36.01,3.1
ORD-2023-10515,2023-10-04,2023-10-06,CUST-4064,Customer 475,Corporate,South,Phoenix,Arizona,Furniture,Tables,Office Chair,971.14,4,0.02,214.71,36.84,1.0
ORD-2023-10516,2023-02-01,2023-02-03,CUST-1319,Customer 328,Consumer,Central,Houston,Texas,Furniture,Tables,Office Chair,1306.17,3,0.26,108.07,46.64,1.0
ORD-2023-10517,2023-10-19,2023-10-22,CUST-7923,Customer 695,Home Office,Central,Phoenix,Arizona,Furniture,Chairs,Office Chair,1719.78,3,0.16,240.42,11.34,3.2
ORD-2023-10518,2023-10-19,2023-10-25,CUST-5434,Customer 114,Home Office,East,Phoenix,Arizona,Technology,Phones,Standing Desk,1188.66,2,0.01,270.48,30.99,4.9
ORD-2023-10519,2023-04-09,2023-04-11,CUST-8366,Customer 937,Corporate,West,Los Angeles,California,Office Supplies,Art,Binder Pack,1613.55,4,0.15,103.3,83.38,2.1
ORD-2023-10520,2023-03-30,2023-04-01,CUST-6589,Customer 677,Consumer,South,New York,New York,Office Supplies,Paper,Office Chair,553.01,3,0.3,20.02,83.06,1.6
ORD-2023-10521,2023-02-12,2023-02-13,CUST-8384,Customer 628,Home Office,South,New York,New York,Technology,Copiers,Standing Desk,461.4,3,0.25,35.0,70.87,1.6
ORD-2023-10522,2023-07-08,2023-07-10,CUST-6074,Customer 462,Home Office,South,New York,New York,Furniture,Chairs,Standing Desk,1085.24,3,0.09,70.86,39.55,3.7
ORD-2023-10523,2023-01-24,2023-01-30,CUST-9048,Customer 265,Consumer,West,Los Angeles,California,Furniture,Chairs,Standing Desk,1247.56,1,0.02,90.85,84.48,3.7
ORD-2023-10524,2023-06-19,2023-06-22,CUST-2410,Customer 372,Consumer,South,Los Angeles,California,Furniture,Tables,Laser Printer,268.56,1,0.22,35.91,36.99,4.0
ORD-2023-10525,2023-10-10,2023-10-16,CUST-7607,Customer 921,Corporate,East,Chicago,Illinois,Furniture,Tables,Office Chair,766.1,4,0.0,69.47,95.61,3.6
ORD-2023-10526,2023-07-13,2023-07-19,CUST-4296,Customer 308,Corporate,West,Houston,Texas,Office Supplies,Binders,Office Chair,630.66,3,0.23,118.09,8.13,1.9
ORD-2023-10527,2023-03-28,2023-03-31,CUST-9586,Customer 878,Consumer,South,Chicago,Illinois,Office Supplies,Binders,Desk Lamp,1374.53,2,0.0,215.84,62.74,4.1
ORD-2023-10528,2023-10-29,2023-11-04,CUST-6275,Customer 914,Consumer,Central,New York,New York,Office Supplies,Art,Binder Pack,1777.56,1,0.01,246.12,46.05,4.7
ORD-2023-10529,2023-03-20,2023-03-22,CUST-5972,Customer 528,Corporate,South,Phoenix,Arizona,Technology,Accessories,iPhone 13,611.59,3,0.29,106.98,57.9,3.7
ORD-2023-10530,2023-06-07,2023-06-11,CUST-9011,Customer 643,Home Office,West,Los Angeles,California,Furniture,Tables,Office Chair,562.58,2,0.27,31.34,86.5,1.6
ORD-2023-10531,2023-09-02,2023-09-07,CUST-8040,Customer 843,Corporate,South,Phoenix,Arizona,Technology,Copiers,Office Chair,1359.95,1,0.27,107.37,78.04,5.0
ORD-2023-10532,2023-10-26,2023-10-29,CUST-2211,Customer 193,Corporate,Central,Chicago,Illinois,Technology,Copiers,iPhone 13,1833.06,2,0.2,128.92,91.27,1.6
ORD-2023-10533,2023-06-28,2023-07-01,CUST-1863,Customer 754,Corporate,West,Houston,Texas,Office Supplies,Binders,Office Chair,755.62,4,0.04,56.6,91.87,4.1
ORD-2023-10534,2023-09-18,2023-09-22,CUST-5498,Customer 218,Home Office,South,Phoenix,Arizona,Furniture,Tables,Desk Lamp,1967.3,4,0.11,146.31,46.9,2.7
ORD-2023-10535,2023-12-29,2024-01-02,CUST-3166,Customer 372,Corporate,West,Phoenix,Arizona,Furniture,Chairs,Laser Printer,436.68,3,0.23,33.33,6.32,1.6
ORD-2023-10536,2023-09-20,2023-09-24,CUST-6869,Customer 370,Corporate,East,Chicago,Illinois,Office Supplies,Binders,Laser Printer,1532.04,3,0.19,265.77,78.77,1.9
ORD-2023-10537,2023-11-15,2023-11-16,CUST-2661,Customer 504,Corporate,South,Chicago,Illinois,Furniture,Bookcases,Office Chair,1123.77,4,0.05,114.25,28.6,2.2
ORD-2023-10538,2023-10-26,2023-10-28,CUST-8405,Customer 573,Corporate,Central,Phoenix,Arizona,Technology,Copiers,Binder Pack,227.77,3,0.04,45.46,99.24,3.5
ORD-2023-10539,2023-03-27,2023-03-31,CUST-5500,Customer 799,Corporate,South,Houston,Texas,Technology,Copiers,Laser Printer,1783.26,1,0.29,79.2,15.45,2.5
ORD-2023-10540,2023-10-26,2023-10-27,CUST-7321,Customer 461,Consumer,East,New York,New York,Technology,Copiers,Binder Pack,1719.91,1,0.25,214.51,50.25,4.6
ORD-2023-10541,2023-01-18,2023-01-24,CUST-9452,Customer 898,Consumer,South,Phoenix,Arizona,Furniture,Bookcases,Standing Desk,1092.01,3,0.24,71.44,24.93,2.8
ORD-2023-10542,2023-01-10,2023-01-15,CUST-6958,Customer 463,Corporate,East,Houston,Texas,Office Supplies,Paper,iPhone 13,1619.39,1,0.06,193.31,30.05,4.8
ORD-2023-10543,2023-09-01,2023-09-07,CUST-6209,Customer 82,Consumer,East,Houston,Texas,Technology,Phones,iPhone 13,1554.88,2,0.19,314.31,13.51,1.3
ORD-2023-10544,2023-05-01,2023-05-06,CUST-2218,Customer 99,Corporate,West,Chicago,Illinois,Office Supplies,Art,Binder Pack,1743.65,2,0.08,259.68,98.2,3.5
ORD-2023-10545,2023-08-16,2023-08-20,CUST-6413,Customer 485,Home Office,East,New York,New York,Furniture,Tables,Office Chair,1957.99,1,0.3,209.54,89.77,2.9
ORD-2023-10546,2023-07-19,2023-07-25,CUST-2075,Customer 708,Home Office,East,Los Angeles,California,Technology,Accessories,Desk Lamp,1800.85,4,0.18,290.16,43.17,4.1
ORD-2023-10547,2023-11-22,2023-11-26,CUST-3492,Customer 889,Consumer,East,Chicago,Illinois,Office Supplies,Binders,Office Chair,1945.27,2,0.13,337.57,62.06,2.9
ORD-2023-10548,2023-12-10,2023-12-15,CUST-4500,Customer 821,Home Office,Central,New York,New York,Furniture,Bookcases,Desk Lamp,743.47,4,0.17,97.79,94.39,2.9
ORD-2023-10549,2023-10-24,2023-10-25,CUST-8262,Customer 572,Home Office,East,New York,New York,Furniture,Tables,Standing Desk,617.1,1,0.27,66.02,91.72,3.0
ORD-2023-10550,2023-08-26,2023-08-29,CUST-6820,Customer 915,Home Office,Central,Los Angeles,California,Furniture,Bookcases,Binder Pack,1698.66,3,0.06,246.59,74.49,4.8
ORD-2023-10551,2023-04-01,2023-04-03,CUST-8623,Customer 71,Home Office,South,New York,New York,Furniture,Chairs,Standing Desk,1038.55,4,0.17,88.08,71.27,3.5
ORD-2023-10552,2023-03-07,2023-03-13,CUST-9160,Customer 292,Home Office,West,Houston,Texas,Office Supplies,Paper,Laser Printer,1242.98,2,0.07,275.48,60.1,4.2
ORD-2023-10553,2023-04-10,2023-04-12,CUST-7899,Customer 9,Consumer,East,Houston,Texas,Office Supplies,Paper,Binder Pack,192.99,3,0.19,20.07,24.75,4.3
ORD-2023-10554,2023-11-05,2023-11-08,CUST-7594,Customer 559,Corporate,South,Houston,Texas,Furniture,Tables,Standing Desk,736.64,1,0.11,50.83,20.42,3.5
ORD-2023-10555,2023-01-01,2023-01-05,CUST-2399,Customer 386,Home Office,Central,Houston,Texas,Technology,Phones,Laser Printer,368.55,4,0.18,38.38,64.6,4.7
ORD-2023-10556,2023-12-27,2024-01-01,CUST-2065,Customer 748,Home Office,Central,Houston,Texas,Office Supplies,Binders,Standing Desk,394.73,3,0.14,17.34,92.4,5.0
ORD-2023-10557,2023-10-22,2023-10-26,CUST-8376,Customer 790,Home Office,Central,Phoenix,Arizona,Technology,Accessories,iPhone 13,954.42,4,0.04,175.24,33.71,1.8
ORD-2023-10558,2023-06-09,2023-06-14,CUST-9569,Customer 179,Consumer,South,New York,New York,Technology,Accessories,Laser Printer,1342.01,3,0.19,60.03,34.11,4.1
ORD-2023-10559,2023-06-23,2023-06-26,CUST-7786,Customer 471,Home Office,West,Houston,Texas,Technology,Phones,Binder Pack,352.84,3,0.26,40.87,13.72,4.6
ORD-2023-10560,2023-04-06,2023-04-07,CUST-4348,Customer 225,Home Office,South,Los Angeles,California,Technology,Copiers,Binder Pack,1461.46,4,0.06,74.67,8.35,3.6
ORD-2023-10561,2023-07-10,2023-07-11,CUST-4222,Customer 224,Corporate,Central,Los Angeles,California,Technology,Copiers,Desk Lamp,1257.47,1,0.17,171.09,97.11,2.5
ORD-2023-10562,2023-05-18,2023-05-23,CUST-4468,Customer 746,Consumer,West,New York,New York,Technology,Copiers,iPhone 13,932.42,4,0.25,86.38,89.75,4.7
ORD-2023-10563,2023-11-05,2023-11-07,CUST-5137,Customer 360,Consumer,South,Chicago,Illinois,Technology,Copiers,Desk Lamp,761.53,3,0.13,154.55,66.03,2.1
ORD-2023-10564,2023-01-23,2023-01-24,CUST-8157,Customer 169,Corporate,West,Phoenix,Arizona,Technology,Accessories,Standing Desk,307.25,2,0.28,40.0,20.69,1.2
ORD-2023-10565,2023-06-04,2023-06-06,CUST-7426,Customer 729,Corporate,South,Phoenix,Arizona,Technology,Copiers,Binder Pack,1479.48,1,0.26,236.76,72.46,2.0
ORD-2023-10566,2023-07-18,2023-07-20,CUST-4953,Customer 17,Corporate,South,Los Angeles,California,Office Supplies,Paper,Desk Lamp,1480.91,2,0.11,250.6,22.34,3.2
ORD-2023-10567,2023-08-13,2023-08-16,CUST-7391,Customer 810,Home Office,East,New York,New York,Furniture,Tables,Office Chair,1082.99,1,0.27,85.8,54.04,2.2
ORD-2023-10568,2023-04-17,2023-04-18,CUST-7392,Customer 623,Home Office,West,New York,New York,Furniture,Bookcases,Laser Printer,955.69,3,0.17,125.63,63.9,4.3
ORD-2023-10569,2023-07-15,2023-07-18,CUST-5338,Customer 391,Consumer,West,Los Angeles,California,Office Supplies,Paper,Binder Pack,1484.56,4,0.11,83.65,96.98,1.9
ORD-2023-10570,2023-04-05,2023-04-11,CUST-9526,Customer 14,Consumer,East,Houston,Texas,Technology,Accessories,Office Chair,458.72,4,0.08,34.58,11.42,4.3
